2024-02-11 17:01:16,711: root: INFO: Current backtesting datetime 2020-02-06 16:00:00-05:00
2024-02-11 17:01:16,711: root: INFO: Current backtesting datetime 2020-02-07 09:30:00-05:00
2024-02-11 17:01:16,713: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-11 17:01:16[0m
2024-02-11 17:01:16,713: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:16,714: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:17,211: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-11 17:01:17[0m
2024-02-11 17:01:17,211: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-11 17:01:17,211: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:17,212: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:17,213: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-11 17:01:17,213: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:17,214: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:17,215: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-11 17:01:17,216: root: INFO: Current backtesting datetime 2020-02-07 16:00:00-05:00
2024-02-11 17:01:17,216: root: INFO: Current backtesting datetime 2020-02-08 09:30:00-05:00
2024-02-11 17:01:17,218: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-11 17:01:17,218: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-11 17:01:17,218: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:17,219: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:17,219: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-11 17:01:17,219: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:17,220: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:17,221: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-11 17:01:17,221: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:17,222: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:17,222: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-11 17:01:17,222: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:17,223: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:17,225: root: INFO: Current backtesting datetime 2020-02-08 09:29:00-05:00
2024-02-11 17:01:17,226: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-11 17:01:17,226: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:17,227: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:17,227: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-11 17:01:17,227: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:17,228: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:17,229: root: INFO: Current backtesting datetime 2020-02-08 09:29:00-05:00
2024-02-11 17:01:17,229: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-11 17:01:17,229: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-11 17:01:17,229: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
